S/N,AMOUNT,ITEM,??,UNIX TIMESTAMP,STATUS,PAYMENT REF,SESSION,,PRINT STATUS,LEVEL,??
21587,25000,CERT,1,1689704074,successful,9Q25MRG0K,2022/2023,nil,PRINTED,ND,NIL
21588,25000,CERT,1,1689755671,successful,QMEW9T06S,2022/2023,nil,UNPRINTED,ND,NIL
21589,10000,TRANS,2,1689768514,successful,41GPCNEWH,2022/2023,nil,PRINTED,ND,NIL
21643,25000,CERT,1,1690187881,successful,GJ6K14SQB,2022/2023,nil,PRINTED,ND,YES
21590,25000,CERT,1,1689769628,failed,4EKW1TSD8,2022/2023,nil,UNPRINTED,HND,NIL
21591,10000,TRANS,1,1689780152,successful,08V4ASE59,2022/2023,nil,PRINTED,HND,NIL
21592,25000,CERT,1,1689791268,successful,AGTDB491N,2022/2023,nil,PRINTED,ND,NIL
21593,25000,CERT,1,1689839533,successful,0V4ATC7UD,2022/2023,nil,PRINTED,ND,NIL
21594,25000,CERT,1,1689841421,successful,76C0W29MD,2022/2023,nil,PRINTED,HND,NIL
21595,25000,CERT,1,1689842020,successful,97ERAC8J6,2022/2023,nil,PRINTED,ND,NIL
21596,25000,CERT,1,1689842420,successful,6JSGM0PW1,2022/2023,nil,PRINTED,HND,NIL
21597,25000,CERT,1,1689843693,successful,4KDHW0TA2,2022/2023,nil,PRINTED,HND,NIL
21602,25000,CERT,1,1689846360,successful,1N5C4BVMA,2022/2023,nil,PRINTED,ND,YES
21598,25000,CERT,1,1689844387,successful,RWVSBMK97,2022/2023,nil,PRINTED,ND,NIL
21599,25000,CERT,1,1689844861,successful,ERGPNB2C0,2022/2023,nil,PRINTED,ND,NIL
21601,25000,CERT,1,1689845865,successful,9U0CPRSBQ,2022/2023,nil,PRINTED,ND,NIL
21600,25000,CERT,1,1689845292,successful,8GS514TUR,2022/2023,nil,PRINTED,ND,NIL
21603,25000,CERT,1,1689846537,successful,0FD6RQ7NC,2022/2023,nil,UNPRINTED,ND,YES
21604,25000,CERT,1,1689847191,successful,8EH4Q7T1A,2022/2023,nil,PRINTED,ND,NIL
21605,25000,CERT,1,1689848167,successful,VGNWF205A,2022/2023,nil,PRINTED,HND,YES
21606,10000,TRANS,1,1689849578,successful,CD4JVU52B,2022/2023,nil,PRINTED,ND,NIL
21607,25000,CERT,1,1689850057,successful,420B9A851,2022/2023,nil,PRINTED,HND,YES
21608,10000,TRANS,1,1689852010,successful,G9CTK841Q,2022/2023,nil,PRINTED,ND,NIL
21610,10000,TRANS,1,1692090869,successful,TK0F4BE1A,2022/2023,nil,PRINTED,ND,NIL
21609,10000,TRANS,1,1689852327,successful,SKQW0BDU5,2022/2023,nil,PRINTED,ND,NIL
21611,25000,CERT,1,1689856224,successful,EMGU1QT0K,2022/2023,nil,PRINTED,HND,NIL
21612,25000,CERT,1,1689856279,successful,TD9BUF5GV,2022/2023,nil,PRINTED,ND,NIL
21613,10000,TRANS,1,1689857083,successful,ENMW5A19Q,2022/2023,nil,PRINTED,ND,NIL
21614,25000,CERT,1,1689863815,successful,NJGRP60QB,2022/2023,nil,PRINTED,HND,NIL
21615,25000,CERT,1,1689858862,successful,RBCSEWTAM,2022/2023,nil,PRINTED,HND,YES
21616,25000,CERT,1,1689858916,successful,02JKW916C,2022/2023,nil,PRINTED,ND,NIL
21618,10000,TRANS,1,1689859791,successful,U152DK7N0,2022/2023,nil,PRINTED,HND,YES
21617,25000,CERT,1,1689859023,successful,7M962UFKP,2022/2023,nil,PRINTED,ND,NIL
21619,25000,CERT,1,1689860767,successful,GQVKJ7M40,2022/2023,nil,PRINTED,ND,YES
21620,25000,CERT,1,1689861453,successful,AQ54NSKM6,2022/2023,nil,PRINTED,HND,NIL
21621,25000,CERT,1,1689863752,successful,CJS0QGKRE,2022/2023,nil,PRINTED,ND,NIL
21622,25000,CERT,1,1689864661,failed,2HRABT6GD,2022/2023,nil,UNPRINTED,ND,NIL
21623,25000,CERT,1,1689864936,successful,5ASBHDEMJ,2022/2023,nil,UNPRINTED,ND,YES
21624,25000,CERT,1,1689927826,successful,V6PJSK0BC,2022/2023,nil,PRINTED,ND,NIL
21625,25000,CERT,1,1689880897,successful,TD41FRPEB,2022/2023,nil,UNPRINTED,ND,NIL
21626,25000,CERT,1,1689888476,successful,0GA856MVB,2022/2023,nil,PRINTED,ND,NIL
21627,25000,CERT,1,1691863138,successful,FE40HW2NK,2022/2023,nil,PRINTED,ND,NIL
21628,25000,CERT,1,1689888894,successful,7VWPB4CDH,2022/2023,nil,PRINTED,HND,NIL
21629,25000,CERT,1,1689920927,successful,WDP9CB5VN,2022/2023,nil,PRINTED,HND,NIL
21630,25000,CERT,1,1690011094,successful,RC1SQ4MUA,2022/2023,nil,PRINTED,ND,NIL
21631,10000,TRANS,1,1689927105,successful,B0NC15D20,2022/2023,nil,PRINTED,ND,NIL
21632,25000,CERT,1,1689940898,successful,NS15E2JVH,2022/2023,nil,PRINTED,HND,YES
21633,25000,CERT,1,1689942205,successful,7BCD1MFU5,2022/2023,nil,PRINTED,HND,NIL
21634,25000,CERT,1,1689955350,successful,HW0S5UM94,2022/2023,nil,PRINTED,HND,NIL
21637,10000,TRANS,1,1690031676,successful,M7JWA1RVE,2022/2023,nil,PRINTED,ND,NIL
21635,25000,CERT,1,1689972436,successful,W9J0VMQAS,2022/2023,nil,PRINTED,ND,YES
21636,10000,TRANS,1,1690021845,successful,TKDQ71GUR,2022/2023,nil,PRINTED,HND,NIL
21638,10000,TRANS,1,1690032005,successful,PCGH9B50J,2022/2023,nil,PRINTED,ND,NIL
21639,25000,CERT,1,1690189340,successful,K9HM8S1QN,2022/2023,nil,PRINTED,ND,YES
21640,25000,CERT,1,1690139008,successful,FUHBQD18J,2022/2023,nil,PRINTED,HND,NIL
21642,25000,CERT,1,1692812412,failed,V0J1G9UK4,2022/2023,nil,UNPRINTED,HND,NIL
21641,25000,CERT,1,1693761212,successful,WP1ED8VC4,2022/2023,nil,PRINTED,HND,NIL
21644,10000,TRANS,1,1690188418,successful,TE5SFP0UJ,2022/2023,nil,PRINTED,ND,NIL
21645,25000,CERT,1,1690188579,successful,10UP07MGV,2022/2023,nil,PRINTED,ND,NIL
21646,25000,CERT,1,1690188774,successful,BDJC1W8KQ,2022/2023,nil,PRINTED,ND,YES
21647,25000,CERT,1,1690188870,successful,4SRVWN72G,2022/2023,nil,PRINTED,HND,NIL
21648,25000,CERT,1,1690189167,successful,N1E4QKV2T,2022/2023,nil,PRINTED,HND,YES
21649,25000,CERT,1,1690190882,successful,BRE10HV6K,2022/2023,nil,PRINTED,HND,NIL
21650,25000,CERT,1,1690193530,successful,BD4NGTWCE,2022/2023,nil,PRINTED,ND,YES
21651,25000,CERT,1,1690196229,successful,S76RAJU40,2022/2023,nil,PRINTED,HND,NIL
21652,25000,CERT,1,1690196309,successful,4F78JWAVQ,2022/2023,nil,PRINTED,HND,NIL
21653,10000,TRANS,1,1690196643,successful,MVBQ8CEU6,2022/2023,nil,PRINTED,HND,NIL
21654,25000,CERT,1,1690200152,successful,NEDQKTHRW,2022/2023,nil,PRINTED,HND,NIL
21655,25000,CERT,1,1690201149,successful,GAQ8SDBT0,2022/2023,nil,PRINTED,HND,YES
21656,10000,TRANS,1,1690202746,successful,41GPCNEWH,2022/2023,nil,PRINTED,ND,YES
21657,10000,TRANS,1,1690203305,successful,RH608SDB2,2022/2023,nil,PRINTED,ND,NIL
21658,25000,CERT,1,1690207309,successful,R7D0VB9EQ,2022/2023,nil,UNPRINTED,ND,NIL
21659,25000,CERT,1,1690207809,successful,KWN9QVAJ5,2022/2023,nil,PRINTED,HND,NIL
21660,25000,CERT,1,1690208167,successful,QTU5F9N0J,2022/2023,nil,PRINTED,ND,NIL
21661,25000,CERT,1,1690208641,successful,KPD5R86SC,2022/2023,nil,PRINTED,HND,NIL
21663,25000,CERT,1,1690303097,successful,90TKAQ8W0,2022/2023,nil,PRINTED,ND,YES
21662,25000,CERT,1,1690209409,failed,4U1NK0VH7,2022/2023,nil,UNPRINTED,ND,NIL
21664,10000,TRANS,1,1690210364,successful,WTPQV0SUM,2022/2023,nil,PRINTED,HND,NIL
21666,10000,TRANS,0,1690210993,successful,RP1VMFQ0E,2022/2023,nil,PRINTED,ND,NIL
21665,10000,TRANS,1,1690213768,successful,KERDC97JW,2022/2023,nil,PRINTED,ND,NIL
21667,25000,CERT,1,1690212159,failed,2JSMQ7AGV,2022/2023,nil,UNPRINTED,ND,NIL
21669,10000,TRANS,1,1690220276,failed,N7J82PE0V,2022/2023,nil,UNPRINTED,ND,NIL
21668,10000,TRANS,1,1690213929,successful,T84REU0DW,2022/2023,nil,PRINTED,HND,NIL
21670,25000,CERT,1,1690224886,successful,5BNCF49ER,2022/2023,nil,UNPRINTED,ND,NIL
21671,10000,TRANS,1,1690226325,successful,FDJ0R9574,2022/2023,nil,UNPRINTED,ND,NIL
21672,25000,CERT,1,1690228981,successful,2GECB5QFD,2022/2023,nil,PRINTED,HND,NIL
21673,25000,CERT,1,1690230302,successful,V1M0K2UW7,2022/2023,nil,PRINTED,ND,NIL
21674,25000,CERT,1,1690230336,successful,WQ9CRTJHG,2022/2023,nil,PRINTED,ND,NIL
21676,25000,CERT,1,1690280878,successful,WM4D95VC8,2022/2023,nil,PRINTED,HND,NIL
21675,25000,CERT,1,1690274326,successful,0WVFKGEJ6,2022/2023,nil,PRINTED,ND,NIL
21677,25000,CERT,1,1690295322,successful,ER2UN7HPG,2022/2023,nil,PRINTED,ND,YES
21678,10000,TRANS,1,1690300767,successful,4CG2AUMQE,2022/2023,nil,PRINTED,HND,NIL
21679,25000,CERT,1,1690301038,successful,00E2G8MV9,2022/2023,nil,PRINTED,ND,NIL
21680,25000,CERT,1,1690301682,successful,MPGKFWR28,2022/2023,nil,PRINTED,HND,NIL
21681,25000,CERT,1,1690303750,failed,T1RBQU0WH,2022/2023,nil,UNPRINTED,HND,NIL
21682,10000,TRANS,1,1690308787,failed,RN9V24WUM,2022/2023,nil,UNPRINTED,ND,NIL
21683,25000,CERT,1,1690310092,successful,2R1NBQPJ8,2022/2023,nil,UNPRINTED,HND,YES
21684,25000,CERT,1,1690311549,successful,B6J08GDEH,2022/2023,nil,PRINTED,ND,NIL
21685,25000,CERT,1,1690354283,successful,G01KNDS7U,2022/2023,nil,PRINTED,ND,NIL
21686,25000,CERT,1,1690379960,successful,6SU2G97PD,2022/2023,nil,PRINTED,HND,NIL
21687,10000,TRANS,1,1690970579,successful,DM90RQ0W2,2022/2023,nil,PRINTED,ND,NIL
21688,25000,CERT,1,1690396183,successful,80RQVJPUG,2022/2023,nil,PRINTED,ND,NIL
21689,25000,CERT,1,1690441718,successful,9AGF6K027,2022/2023,nil,PRINTED,ND,YES
21690,25000,CERT,1,1690446703,successful,1HUDJQ8TF,2022/2023,nil,PRINTED,ND,NIL
21691,25000,CERT,1,1690474547,successful,J0BG2069D,2022/2023,nil,PRINTED,ND,YES
21692,25000,CERT,1,1690478054,successful,2MFJTAWDE,2022/2023,nil,PRINTED,ND,NIL
21693,25000,CERT,1,1690483976,successful,BCD0V6E94,2022/2023,nil,PRINTED,HND,NIL
21694,25000,CERT,1,1690488388,successful,NQR0P8U4M,2022/2023,nil,PRINTED,HND,NIL
21695,10000,TRANS,1,1690488717,successful,TBQPCNDFA,2022/2023,nil,PRINTED,HND,NIL
21696,10000,TRANS,1,1690489429,successful,6NWC4JPET,2022/2023,nil,PRINTED,HND,NIL
21697,25000,CERT,1,1690489764,successful,5A4M06PEW,2022/2023,nil,PRINTED,HND,NIL
21698,25000,CERT,1,1690500116,successful,UWDERN5BJ,2022/2023,nil,PRINTED,HND,NIL
21699,25000,CERT,1,1693695184,failed,JDCR600NF,2022/2023,nil,UNPRINTED,HND,NIL
21700,25000,CERT,1,1690550934,successful,KMA76D1W2,2022/2023,nil,PRINTED,ND,NIL
21701,25000,CERT,1,1690554639,successful,E57AW0RU6,2022/2023,nil,PRINTED,HND,NIL
21702,25000,CERT,1,1690577385,successful,QRHBANCU8,2022/2023,nil,PRINTED,ND,NIL
21703,10000,TRANS,1,1690584372,failed,07KEMWQ0N,2022/2023,nil,UNPRINTED,ND,NIL
21704,25000,CERT,1,1690606496,successful,W7964RB0S,2022/2023,nil,PRINTED,ND,YES
21705,25000,CERT,1,1690609338,successful,SC61BMTDW,2022/2023,nil,PRINTED,ND,NIL
21706,25000,CERT,1,1690638997,successful,0VQDSN5KM,2022/2023,nil,PRINTED,ND,YES
21707,25000,CERT,1,1690640613,successful,1GN96S5V8,2022/2023,nil,PRINTED,HND,NIL
21708,25000,CERT,1,1691188204,successful,7FNBACRJ9,2022/2023,nil,PRINTED,HND,NIL
21709,25000,CERT,1,1690720368,successful,ES4RH0DW7,2022/2023,nil,PRINTED,HND,NIL
21710,25000,CERT,1,1690731222,successful,5AVHNMJ69,2022/2023,nil,UNPRINTED,ND,NIL
21711,25000,CERT,1,1690732126,successful,B6D2QAT0U,2022/2023,nil,PRINTED,HND,NIL
21712,10000,TRANS,2,1690751587,successful,MQ201H4K5,2022/2023,nil,PRINTED,HND,NIL
21713,25000,CERT,1,1690971140,successful,2BC9EGSUD,2022/2023,nil,PRINTED,ND,NIL
21714,25000,CERT,1,1690790088,successful,HTRCWU68D,2022/2023,nil,PRINTED,HND,NIL
21715,25000,CERT,1,1690793159,successful,087WHF501,2022/2023,nil,PRINTED,HND,NIL
21716,10000,TRANS,1,1690793746,successful,NDVG0SW2Q,2022/2023,nil,PRINTED,HND,NIL
21717,25000,CERT,1,1690794343,successful,0NB7TCKUF,2022/2023,nil,PRINTED,ND,NIL
21718,25000,CERT,1,1690795186,successful,UW17Q0JCK,2022/2023,nil,PRINTED,HND,NIL
21719,25000,CERT,1,1690797393,successful,HF96NPCR7,2022/2023,nil,PRINTED,ND,YES
21720,25000,CERT,1,1690797505,successful,HFDP7KEVB,2022/2023,nil,PRINTED,ND,YES
21721,25000,CERT,1,1690798474,successful,CTW0F5GEU,2022/2023,nil,PRINTED,HND,NIL
21722,25000,CERT,1,1690800202,successful,7186JTBUP,2022/2023,nil,PRINTED,HND,NIL
21723,10000,TRANS,1,1690805057,successful,2NS0BAHT9,2022/2023,nil,PRINTED,ND,NIL
21724,25000,CERT,1,1690805568,successful,B4W5DJ9MA,2022/2023,nil,PRINTED,ND,YES
21726,25000,CERT,1,1690805890,successful,4UT0RJSKF,2022/2023,nil,PRINTED,ND,NIL
21725,25000,CERT,1,1690805925,successful,6T5HKUS0G,2022/2023,nil,PRINTED,HND,YES
21727,10000,TRANS,1,1690806388,successful,AU8BMJ70D,2022/2023,nil,PRINTED,ND,NIL
21728,10000,TRANS,1,1690809186,successful,D09AS20QF,2022/2023,nil,PRINTED,HND,NIL
21729,10000,TRANS,1,1690806532,successful,URT0CP4G9,2022/2023,nil,PRINTED,HND,NIL
21730,25000,CERT,1,1690806740,successful,BFR9CS6E5,2022/2023,nil,UNPRINTED,ND,NIL
21731,25000,CERT,1,1690808793,successful,MP2ND5C40,2022/2023,nil,PRINTED,ND,NIL
21732,25000,CERT,1,1690809651,successful,EKSU2D05J,2022/2023,nil,PRINTED,ND,NIL
21733,25000,CERT,1,1690817454,successful,WE4B0JK8F,2022/2023,nil,PRINTED,ND,NIL
21734,25000,CERT,1,1690832844,successful,J1FWKNU0C,2022/2023,nil,PRINTED,HND,NIL
21735,25000,CERT,1,1690833808,successful,T8J57B2DV,2022/2023,nil,PRINTED,HND,NIL
21736,25000,CERT,1,1691098511,successful,C4R25V0DG,2022/2023,nil,PRINTED,HND,NIL
21737,10000,TRANS,1,1690844672,failed,S4QMF2V1C,2022/2023,nil,UNPRINTED,ND,NIL
21738,10000,TRANS,1,1690873541,failed,KFQ68N420,2022/2023,nil,UNPRINTED,HND,NIL
21739,25000,CERT,1,1690881465,successful,H17WVJPA8,2022/2023,nil,PRINTED,HND,NIL
21740,10000,TRANS,1,1690882372,successful,8GH0JAF6T,2022/2023,nil,PRINTED,HND,NIL
21741,10000,TRANS,1,1690882589,successful,QFMN2VHCJ,2022/2023,nil,PRINTED,ND,NIL
21744,10000,TRANS,1,1690906686,successful,0MPGA2847,2022/2023,nil,PRINTED,ND,YES
21742,25000,CERT,1,1690897397,successful,2CE79USTH,2022/2023,nil,PRINTED,ND,NIL
21743,25000,CERT,1,1690897800,successful,8KMP05W72,2022/2023,nil,PRINTED,ND,NIL
21745,25000,CERT,1,1690909216,successful,MQ87JS4TG,2022/2023,nil,PRINTED,ND,NIL
21746,25000,CERT,1,1690910282,successful,GN2Q5R6DB,2022/2023,nil,PRINTED,ND,NIL
21747,25000,CERT,1,1690924059,successful,01BR0UHAD,2022/2023,nil,PRINTED,ND,NIL
21748,10000,TRANS,1,1691037155,successful,01GAT7JUQ,2022/2023,nil,PRINTED,HND,YES
21749,25000,CERT,1,1690963194,successful,ATPUEJW50,2022/2023,nil,PRINTED,HND,YES
21750,25000,CERT,1,1690976221,successful,1VMJ00P42,2022/2023,nil,PRINTED,ND,NIL
21751,25000,CERT,1,1690979196,successful,FEC9HUV5B,2022/2023,nil,PRINTED,ND,NIL
21752,25000,CERT,1,1690979839,successful,B4MG6NTWJ,2022/2023,nil,PRINTED,ND,NIL
21753,25000,CERT,1,1690984133,successful,TKMJ40WSV,2022/2023,nil,PRINTED,ND,YES
21754,25000,CERT,1,1690988725,successful,QBFSH1VJG,2022/2023,nil,PRINTED,ND,NIL
21755,25000,CERT,1,1690995802,successful,T05DCSH72,2022/2023,nil,PRINTED,HND,YES
21756,25000,CERT,1,1690996301,failed,CE5PF7SM0,2022/2023,nil,UNPRINTED,HND,NIL
21757,10000,TRANS,1,1690996347,successful,N06TVP802,2022/2023,nil,PRINTED,HND,YES
21758,25000,CERT,1,1691001601,successful,SF67GR9JA,2022/2023,nil,PRINTED,HND,YES
21970,10000,TRANS,1,1692263088,successful,802PUJFQ7,2022/2023,nil,PRINTED,ND,NIL
21759,10000,TRANS,1,1691038027,failed,W5US0HQR7,2022/2023,nil,UNPRINTED,ND,NIL
21760,25000,CERT,1,1691049738,successful,TAE4V09QF,2022/2023,nil,PRINTED,ND,NIL
21761,10000,TRANS,1,1691051313,successful,BC795WFP1,2022/2023,nil,PRINTED,ND,NIL
21762,25000,CERT,1,1691055501,successful,VFAGW6PHK,2022/2023,nil,UNPRINTED,HND,NIL
21763,10000,TRANS,1,1691055945,successful,M2CKSD94R,2022/2023,nil,UNPRINTED,HND,NIL
21764,25000,CERT,1,1691058107,successful,0T1C460B7,2022/2023,nil,PRINTED,ND,NIL
21765,25000,CERT,1,1691060465,failed,DNBP4HM70,2022/2023,nil,UNPRINTED,HND,NIL
21766,25000,CERT,1,1692096475,failed,1EPD9SC08,2022/2023,nil,UNPRINTED,ND,NIL
21767,10000,TRANS,1,1691069103,successful,5EVB2P8G6,2022/2023,nil,PRINTED,ND,YES
21768,10000,TRANS,1,1691068096,successful,5EVB2P8G6,2022/2023,nil,UNPRINTED,HND,YES
21769,25000,CERT,1,1691134669,successful,60H0BS9EK,2022/2023,nil,UNPRINTED,ND,NIL
21770,25000,CERT,1,1691134672,successful,60H0BS9EK,2022/2023,nil,UNPRINTED,ND,NIL
21771,25000,CERT,1,1691134672,successful,60H0BS9EK,2022/2023,nil,UNPRINTED,ND,NIL
21772,25000,CERT,1,1691134684,successful,60H0BS9EK,2022/2023,nil,UNPRINTED,ND,NIL
21773,25000,CERT,1,1691138782,successful,4PVGQD2HF,2022/2023,nil,UNPRINTED,HND,NIL
21774,25000,CERT,1,1691146117,successful,NP45QA2FW,2022/2023,nil,PRINTED,ND,YES
21775,25000,CERT,1,1691179388,successful,NFUSVH7MR,2022/2023,nil,PRINTED,ND,NIL
21776,25000,CERT,1,1691179686,successful,B0SDE8MTH,2022/2023,nil,PRINTED,HND,NIL
21777,10000,TRANS,1,1691179979,successful,H2GTB1N07,2022/2023,nil,PRINTED,ND,NIL
21778,10000,TRANS,1,1691180336,successful,7QR8B1KWT,2022/2023,nil,PRINTED,HND,NIL
21779,25000,CERT,1,1691182422,successful,81M0K95FC,2022/2023,nil,PRINTED,HND,NIL
21780,10000,TRANS,1,1691182768,successful,01VRDAE82,2022/2023,nil,PRINTED,ND,NIL
21781,10000,TRANS,1,1691183772,successful,F5SKEU0BN,2022/2023,nil,PRINTED,HND,NIL
21782,25000,CERT,1,1691186885,successful,1MBEW475G,2022/2023,nil,PRINTED,ND,YES
21783,25000,CERT,1,1691188340,successful,0PRDMQAF8,2022/2023,nil,PRINTED,ND,YES
21784,25000,CERT,1,1691224028,successful,RGK1A7BS0,2022/2023,nil,PRINTED,HND,NIL
21785,25000,CERT,1,1691224684,successful,25EVH16B4,2022/2023,nil,PRINTED,HND,NIL
21786,25000,CERT,1,1691226275,successful,ASVJ0M7WB,2022/2023,nil,PRINTED,ND,NIL
21787,10000,TRANS,1,1691245835,successful,MCS108D7F,2022/2023,nil,PRINTED,ND,NIL
21788,25000,CERT,1,1691256139,successful,DK246QSCG,2022/2023,nil,PRINTED,HND,NIL
21790,25000,CERT,1,1691264136,successful,0AQE9UP86,2022/2023,nil,PRINTED,ND,NIL
21789,25000,CERT,1,1691256448,successful,TCEPMD10V,2022/2023,nil,PRINTED,ND,NIL
21792,10000,TRANS,1,1691318198,failed,DNF8MV7S0,2022/2023,nil,UNPRINTED,ND,NIL
21791,25000,CERT,1,1691264380,successful,F0SJG9T2U,2022/2023,nil,PRINTED,ND,NIL
21793,25000,CERT,1,1691323574,successful,STNJ6M5DH,2022/2023,nil,PRINTED,ND,NIL
21794,25000,CERT,1,1691325294,successful,04V6C7J58,2022/2023,nil,PRINTED,ND,NIL
21795,25000,CERT,1,1691325335,successful,AK9THC4UV,2022/2023,nil,PRINTED,ND,YES
21796,25000,CERT,1,1691325973,successful,1NU98RE2C,2022/2023,nil,PRINTED,ND,YES
21797,10000,TRANS,1,1691328060,failed,2SHDA6TUP,2022/2023,nil,UNPRINTED,ND,NIL
21798,25000,CERT,1,1691402767,successful,A5641J7G8,2022/2023,nil,PRINTED,HND,NIL
21799,25000,CERT,1,1691405987,successful,7VG6MA2UE,2022/2023,nil,PRINTED,ND,NIL
21800,25000,CERT,1,1691406032,successful,N1WB95RHS,2022/2023,nil,PRINTED,ND,YES
21801,25000,CERT,1,1691417155,successful,UR4M8K0VW,2022/2023,nil,PRINTED,ND,NIL
21802,10000,TRANS,1,1691420940,failed,5NJ4EVAT0,2022/2023,nil,UNPRINTED,ND,NIL
21803,25000,CERT,1,1691429527,failed,J9WK5FUQ1,2022/2023,nil,UNPRINTED,ND,NIL
21804,25000,CERT,1,1691485875,failed,WUJ5DE4MG,2022/2023,nil,UNPRINTED,ND,NIL
21805,25000,CERT,1,1691476283,successful,JE860049A,2022/2023,nil,PRINTED,ND,NIL
21806,25000,CERT,1,1691481531,successful,E09GTRP7W,2022/2023,nil,PRINTED,ND,NIL
21807,10000,TRANS,1,1691481687,failed,87S2P14NE,2022/2023,nil,UNPRINTED,HND,NIL
21808,25000,CERT,1,1691481979,successful,SE27QWCT4,2022/2023,nil,PRINTED,HND,NIL
21809,10000,TRANS,1,1691482155,successful,0WRHN8Q9E,2022/2023,nil,PRINTED,HND,NIL
21810,25000,CERT,1,1691484886,successful,P7FEJ1T2C,2022/2023,nil,PRINTED,ND,YES
21811,25000,CERT,1,1691485772,successful,4AN2VGJRQ,2022/2023,nil,PRINTED,ND,YES
21812,25000,CERT,1,1691485846,successful,AQTHP1DUM,2022/2023,nil,PRINTED,ND,NIL
21813,25000,CERT,1,1691486105,successful,KFQA5NBW0,2022/2023,nil,PRINTED,ND,YES
21814,25000,CERT,1,1691490339,successful,QAPVEJT1D,2022/2023,nil,PRINTED,ND,NIL
21815,25000,CERT,1,1691489629,successful,K8CFGDQ1U,2022/2023,nil,PRINTED,ND,NIL
21917,25000,CERT,1,1692099894,successful,BRD0T84A1,2022/2023,nil,PRINTED,ND,YES
21816,25000,CERT,1,1691497214,successful,RBPD0MJ4U,2022/2023,nil,UNPRINTED,ND,NIL
21817,10000,TRANS,1,1691509449,successful,95B1CNPWQ,2022/2023,nil,PRINTED,HND,NIL
21818,25000,CERT,1,1691499682,successful,0T6A8DVJF,2022/2023,nil,PRINTED,HND,NIL
21819,25000,CERT,1,1691500539,successful,DNPMBFV15,2022/2023,nil,PRINTED,ND,NIL
21820,10000,TRANS,1,1691500991,successful,EKAT5N0DG,2022/2023,nil,PRINTED,ND,NIL
21821,10000,TRANS,1,1691503502,failed,DUJMWRCG7,2022/2023,nil,UNPRINTED,HND,NIL
21822,25000,CERT,1,1691503430,successful,5FSTPHACD,2022/2023,nil,PRINTED,ND,NIL
21823,25000,CERT,1,1691503523,failed,DUJMWRCG7,2022/2023,nil,UNPRINTED,HND,NIL
21825,25000,CERT,1,1691505435,successful,W82N5BFUS,2022/2023,nil,PRINTED,ND,NIL
21824,25000,CERT,1,1691503851,successful,VGW0BQMUE,2022/2023,nil,PRINTED,HND,NIL
21826,25000,CERT,1,1691506889,successful,CGV0E7QW6,2022/2023,nil,PRINTED,HND,NIL
21827,25000,CERT,1,1692647365,successful,D2K50MSTV,2022/2023,nil,PRINTED,HND,YES
21828,25000,CERT,1,1691510547,successful,D7CTUGM08,2022/2023,nil,PRINTED,HND,YES
21829,10000,TRANS,1,1691511935,successful,WHKQ2PVN0,2022/2023,nil,PRINTED,HND,NIL
21830,25000,CERT,1,1691513995,successful,W4CDTFPM6,2022/2023,nil,PRINTED,HND,YES
21831,25000,CERT,1,1691516252,successful,FK9NRP7GS,2022/2023,nil,PRINTED,HND,NIL
21832,25000,CERT,1,1691516360,successful,RA2W7E8UN,2022/2023,nil,UNPRINTED,ND,YES
21833,25000,CERT,1,1691524734,successful,065CUGR9D,2022/2023,nil,UNPRINTED,ND,YES
21834,25000,CERT,1,1691533884,failed,CB265HMTW,2022/2023,nil,UNPRINTED,ND,NIL
21835,25000,CERT,1,1691572235,failed,S0E8U2PC9,2022/2023,nil,UNPRINTED,ND,NIL
21836,25000,CERT,1,1691576769,successful,BU26RPTK0,2022/2023,nil,UNPRINTED,ND,NIL
21837,10000,TRANS,1,1691577612,successful,6521B4NJM,2022/2023,nil,PRINTED,HND,NIL
21838,25000,CERT,1,1691578122,successful,G18FR7ET6,2022/2023,nil,PRINTED,ND,NIL
21839,25000,CERT,1,1691580374,successful,WMD84KQ9N,2022/2023,nil,PRINTED,ND,YES
21840,10000,TRANS,1,1691580449,failed,DP5UBWCVJ,2022/2023,nil,UNPRINTED,HND,NIL
21841,10000,TRANS,0,1691584257,successful,4AVS18GW5,2022/2023,nil,PRINTED,ND,NIL
21842,25000,CERT,1,1691586712,successful,8U6JN4CK7,2022/2023,nil,PRINTED,HND,NIL
21843,10000,TRANS,1,1691587025,successful,48WSGCD5R,2022/2023,nil,PRINTED,HND,NIL
21844,10000,TRANS,1,1691594203,failed,B0PSRKH8G,2022/2023,nil,UNPRINTED,ND,NIL
21845,25000,CERT,1,1691603577,successful,FGCS91M5Q,2022/2023,nil,UNPRINTED,HND,NIL
21846,25000,CERT,1,1691607530,successful,G9U2QA6ED,2022/2023,nil,UNPRINTED,HND,YES
21847,25000,CERT,1,1691611004,successful,H5KFU1SVR,2022/2023,nil,PRINTED,ND,NIL
21848,25000,CERT,1,1691617678,successful,10JP6QCKR,2022/2023,nil,PRINTED,ND,NIL
21849,25000,CERT,1,1691645339,successful,84CN0TJ6Q,2022/2023,nil,PRINTED,ND,NIL
21850,25000,CERT,1,1691650194,successful,N9DQT4702,2022/2023,nil,PRINTED,ND,NIL
21851,10000,TRANS,1,1691654323,successful,BE95RDF8U,2022/2023,nil,PRINTED,ND,NIL
21852,25000,CERT,1,1691658832,successful,WQBKHFVNR,2022/2023,nil,PRINTED,HND,NIL
